usar,otherCatalogNumbers,catalogNumber,institutionCode,collectionCode,individualCount,basisOfRecord,typeStatus,scientificName,kingdom,phylum,class,order,family,genus,specificEpithet,taxonRank,identificationQualifier,scientificNameAuthorship,vernacularName,taxonRemarks,identifiedBy,geodeticDatum,decimalLatitude,decimalLongitude,continent,countryCode,country,stateProvince,waterBody,eventDate,locality,recordedBy,samplingProtocol,associatedSequences,agua
TRUE,,2933,UFAM,CTGA,1,,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"Zuanon, J.",WGS84,-6.14894,-48.36074,South America,BR,Brazil,Para,Araguaia,2009-09-11,r. Araguaia /Reservatório de AHE-SI/Sat.Isabel/PA,Natasha Verdasca,,,Clear
TRUE,,3903,UFAM,CTGA,1,,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"Machado, V.",WGS84,-3.01905,-49.73781,South America,BR,Brazil,Pará,Tocantins,2009-11-06,"Tocantins river, rear Baiao cty",Valeria Machado,Malhadeira,,Clear
TRUE,,3904,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"Machado, V.",WGS84,-3.01905,-49.73781,South America,BR,Brazil,Pará,Tocantins,2009-11-06,"Tocantins river, rear Baiao cty",Valeria Machado,Malhadeira,,Clear
TRUE,,3905,UFAM,CTGA,1,,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"Machado, V.",WGS84,-3.01905,-49.73781,South America,BR,Brazil,Pará,Tocantins,2009-11-06,"Tocantins river, rear Baiao cty",Valeria Machado,Malhadeira,,Clear
TRUE,,4556,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"Zuanon, J.",WGS84,-5.36263,-47.86833,South America,BR,Brazil,Pará,Tocantins,2009-12-17,Pe. São S. do Tocantins,Natasha Verdasca,Arrasto/Malhadeira/Tarrafa,,Clear
TRUE,,4557,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"Zuanon, J.",WGS84,-5.36263,-47.86833,South America,BR,Brazil,Pará,Tocantins,2009-12-17,Pe. São S. do Tocantins,Natasha Verdasca,Arrasto/Malhadeira/Tarrafa,,Clear
TRUE,,4558,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"Zuanon, J.",WGS84,-5.36263,-47.86833,South America,BR,Brazil,Pará,Tocantins,2009-12-17,Pe. São S. do Tocantins,Natasha Verdasca,Arrasto/Malhadeira/Tarrafa,,Clear
TRUE,,5744,UFAM,CTGA,1,PreservedSpecimen,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"Machado, V.",WGS84,-3.01905,-49.73781,South America,BR,Brazil,Pará,Tocantins,2009-11-06,"Tocantins river, rear Baiao cty",Valeria Machado,Malhadeira,,Clear
TRUE,,5745,UFAM,CTGA,1,,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"Machado, V.",WGS84,-3.01905,-49.73781,South America,BR,Brazil,Pará,Tocantins,2009-11-06,"Tocantins river, rear Baiao cty",Valeria Machado,Malhadeira,,Clear
TRUE,,5746,UFAM,CTGA,1,,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"Machado, V.",WGS84,-3.01905,-49.73781,South America,BR,Brazil,Pará,Tocantins,2009-11-06,"Tocantins river, rear Baiao cty",Valeria Machado,Malhadeira,,Clear
TRUE,,5975,UFAM,CTGA,1,,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"Machado, V.",WGS84,-3.80822,-49.67135,South America,BR,Brazil,Pará,Tocantins,2009-11-09,"Tocantins river, rear Tucurui cty",Valeria Machado,Malhadeira,,Clear
TRUE,,5976,UFAM,CTGA,1,,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"Machado, V.",WGS84,-3.80822,-49.67135,South America,BR,Brazil,Pará,Tocantins,2009-11-09,"Tocantins river, rear Tucurui cty",Valeria Machado,Malhadeira,,Clear
TRUE,,5977,UFAM,CTGA,1,,Other material,"Pygocentrus nattereri, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Pygocentrus,nattereri,species,,"Kner, 1858",Piranha caju,,"Machado, V.",WGS84,-3.80822,-49.67135,South America,BR,Brazil,Pará,Tocantins,2009-11-09,"Tocantins river, rear Tucurui cty",Valeria Machado,Malhadeira,,Clear
FALSE,,5754,UFAM,CTGA,1,,Other material,"Serrasalmus cf. altispinis, Merckx, Jégu & Santos, 2000",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,altispinis,species,cf.altispinis,"Merckx, Jégu & Santos, 2000",Piranha,,"Machado, V.",WGS84,-3.01905,-49.73781,South America,BR,Brazil,Pará,Tocantins,2009-11-06,"Tocantins river, rear Baiao cty",Valeria Machado,Malhadeira,,Clear
TRUE,,5755,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Castelnau, 1855",Piranha,,"Machado, V.",WGS84,-3.01905,-49.73781,South America,BR,Brazil,Pará,Tocantins,2009-11-06,"Tocantins river, rear Baiao cty",Valeria Machado,Malhadeira,,Clear
TRUE,,5756,UFAM,CTGA,1,,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Castelnau, 1855",Piranha,,"Machado, V.",WGS84,-3.01905,-49.73781,South America,BR,Brazil,Pará,Tocantins,2009-11-06,"Tocantins river, rear Baiao cty",Valeria Machado,Malhadeira,,Clear
TRUE,,4340,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus spilopleura, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,spilopleura,species,,"Kner, 1858",Piranha camari,,"Zuanon, J.",WGS84,-5.36263,-47.86833,South America,BR,Brazil,Pará,Tocantins,2009-12-17,Pe. São S. do Tocantins,Natasha Verdasca,Arrasto/Malhadeira/Tarrafa,,Clear
TRUE,,4429,UFAM,CTGA,1,,Other material,"Serrasalmus spilopleura, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,spilopleura,species,,"Kner, 1858",Piranha camari,,"Zuanon, J.",WGS84,-5.40088,-48.39427,South America,BR,Brazil,Pará,Araguaia,2009-12-17,Ig. do Conceição/TO,Natasha Verdasca,Arrasto/Malhadeira/Tarrafa,,Clear
TRUE,,5985,UFAM,CTGA,1,,Other material,"Serrasalmus spilopleura, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,spilopleura,species,,"Kner, 1858",Piranha camari,,"Machado, V.",WGS84,-3.80822,-49.67135,South America,BR,Brazil,Pará,Tocantins,2009-11-09,"Tocantins river, rear Tucurui cty",Valeria Machado,Malhadeira,,Clear
TRUE,,2746,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Castelnau, 1855",Piranha,,"Zuanon, J.",WGS84,-6.14894,-48.36074,South America,BR,Brazil,Para,Araguaia,2009-09-10,r. Araguaia /Reservatório de AHE-SI/Sat.Isabel/PA,Natasha Verdasca,,,Clear
TRUE,,2758,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Castelnau, 1855",Piranha,,"Zuanon, J.",WGS84,-6.14894,-48.36074,South America,BR,Brazil,Para,Araguaia,2009-09-10,r. Araguaia /Reservatório de AHE-SI/Sat.Isabel/PA,Natasha Verdasca,,,Clear
TRUE,,2791,UFAM,CTGA,1,,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Castelnau, 1855",Piranha,,"Zuanon, J.",WGS84,-6.14894,-48.36074,South America,BR,Brazil,Para,Araguaia,2009-09-10,r. Araguaia /Reservatório de AHE-SI/Sat.Isabel/PA,Natasha Verdasca,,,Clear
TRUE,,3329,UFAM,CTGA,1,,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Castelnau, 1855",Piranha,,"Zuanon, J.",WGS84,-5.61084,-48.13106,South America,BR,Brazil,Tocantins,Araguaia,2009-09-16,"Araguaia river, near Araguatins city",Natasha Verdasca,Malhadeira,,Clear
TRUE,,3330,UFAM,CTGA,1,,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Castelnau, 1855",Piranha,,"Zuanon, J.",WGS84,-5.61084,-48.13106,South America,BR,Brazil,Tocantins,Araguaia,2009-09-16,"Araguaia river, near Araguatins city",Natasha Verdasca,Malhadeira,,Clear
TRUE,,4865,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus maculatus, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,maculatus,species,,"Kner, 1858",Piranha,,"Zuanon, J.",WGS84,-5.36263,-48.77338,South America,BR,Brazil,Para,Araguaia,2009-12-21,r. Araguaia prox do encontro com o r. Tocantins,Natasha Verdasca,Tarrafa,,Clear
TRUE,,4866,UFAM,CTGA,1,,Other material,"Serrasalmus maculatus, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,maculatus,species,,"Kner, 1858",Piranha,,"Zuanon, J.",WGS84,-5.36263,-48.77338,South America,BR,Brazil,Para,Araguaia,2009-12-21,r. Araguaia prox do encontro com o r. Tocantins,Natasha Verdasca,Tarrafa,,Clear
TRUE,,2687,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus rhombeus, Linnaeus, 1766",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,rhombeus,species,,"Linnaeus, 1766",Piranha preta,,"Zuanon, J.",WGS84,-6.78927,-48.97752,South America,BR,Brazil,Para,Araguaia,2009-09-08,r. Araguaia /Montante de AHE-SI/Itaipava - Piçarra/PA,Natasha Verdasca,,,Clear
TRUE,,2938,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Castelnau, 1855",Piranha,,"Zuanon, J.",WGS84,-6.14894,-48.36074,South America,BR,Brazil,Para,Araguaia,2009-09-10,r. Araguaia /Reservatório de AHE-SI/Sat.Isabel/PA,Natasha Verdasca,,,Clear
TRUE,,2939,UFAM,CTGA,1,,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Castelnau, 1855",Piranha,,"Zuanon, J.",WGS84,-6.14894,-48.36074,South America,BR,Brazil,Para,Araguaia,2009-09-10,r. Araguaia /Reservatório de AHE-SI/Sat.Isabel/PA,Natasha Verdasca,,,Clear
TRUE,,2940,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Castelnau, 1855",Piranha,,"Zuanon, J.",WGS84,-6.14894,-48.36074,South America,BR,Brazil,Para,Araguaia,2009-09-10,r. Araguaia /Reservatório de AHE-SI/Sat.Isabel/PA,Natasha Verdasca,,,Clear
TRUE,,4565,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Castelnau, 1855",Piranha,,"Zuanon, J.",WGS84,-5.36263,-47.86833,South America,BR,Brazil,Pará,Tocantins,2009-12-17,Pe. São S. do Tocantins,Natasha Verdasca,Arrasto/Malhadeira/Tarrafa,,Clear
TRUE,,4566,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Castelnau, 1855",Piranha,,"Zuanon, J.",WGS84,-5.36263,-47.86833,South America,BR,Brazil,Pará,Tocantins,2009-12-17,Pe. São S. do Tocantins,Natasha Verdasca,Arrasto/Malhadeira/Tarrafa,,Clear
TRUE,,5953,UFAM,CTGA,1,,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Serrasalmus gibbus, Castelnau, 1855",Piranha,,"Machado, V.",WGS84,-3.80822,-49.67135,South America,BR,Brazil,Pará,Tocantins,2009-11-09,"Tocantins river, rear Tucurui cty",Valeria Machado,Malhadeira,,Clear
TRUE,,5954,UFAM,CTGA,1,,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Serrasalmus gibbus, Castelnau, 1855",Piranha,,"Machado, V.",WGS84,-3.80822,-49.67135,South America,BR,Brazil,Pará,Tocantins,2009-11-09,"Tocantins river, rear Tucurui cty",Valeria Machado,Malhadeira,,Clear
TRUE,,5955,UFAM,CTGA,1,,Other material,"Serrasalmus gibbus, Castelnau, 1855",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,gibbus,species,,"Serrasalmus gibbus, Castelnau, 1855",Piranha,,"Machado, V.",WGS84,-3.80822,-49.67135,South America,BR,Brazil,Pará,Tocantins,2009-11-09,"Tocantins river, rear Tucurui cty",Valeria Machado,Malhadeira,,Clear
TRUE,GEA1935,1050301,GEA,TC01,1,PreservedSpecimen,,"Tometes siderocarajensis, Andrade, Machado, Jégu, Farias & Giarrizzo, 2017",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,siderocarajensis,species,,"Andrade, Machado, Jégu, Farias & Giarrizzo, 2017",Pacu,,"Andrade, M.",,-5.84227,-50.44416,South America,BR,Brazil,Pará,Tocantins,2009-12-17,"rio Itacaiunas, Parauapebas/PA",Marcelo Andrade,Malhadeira,,Clear
TRUE,GEA1935,1050361,GEA,TC02,1,PreservedSpecimen,,"Tometes siderocarajensis, Andrade, Machado, Jégu, Farias & Giarrizzo, 2017",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,siderocarajensis,species,,"Andrade, Machado, Jégu, Farias & Giarrizzo, 2017",Pacu,,"Andrade, M.",,-5.84227,-50.44416,South America,BR,Brazil,Pará,Tocantins,2009-12-17,"rio Itacaiunas, Parauapebas/PA",Marcelo Andrade,Malhadeira,,Clear
TRUE,GEA1942,1238787,GEA,TC03,1,PreservedSpecimen,,"Tometes siderocarajensis, Andrade, Machado, Jégu, Farias & Giarrizzo, 2017",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,siderocarajensis,species,,"Andrade, Machado, Jégu, Farias & Giarrizzo, 2017",Pacu,,"Andrade, M.",,-5.84227,-50.44416,South America,BR,Brazil,Pará,Tocantins,2010-03-20,"rio Itacaiunas, Parauapebas/PA",Marcelo Andrade,Malhadeira,,Clear
TRUE,GEA1945,201206,GEA,TC04,1,PreservedSpecimen,,"Tometes siderocarajensis, Andrade, Machado, Jégu, Farias & Giarrizzo, 2017",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,siderocarajensis,species,,"Andrade, Machado, Jégu, Farias & Giarrizzo, 2017",Pacu,,"Andrade, M.",,-5.92908,-50.71738,South America,BR,Brazil,Pará,Tocantins,2011-06-01,"rio Itacaiunas, Parauapebas/PA",Marcelo Andrade,Malhadeira,,Clear
TRUE,,3362,UFAM,CTGA,1,PreservedSpecimen,,"Tometes siderocarajensis, Andrade, Machado, Jégu, Farias & Giarrizzo, 2017",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,siderocarajensis,species,,"Andrade, Machado, Jégu, Farias & Giarrizzo, 2017",Pacu curupité,,"Zuanon, J.",,-5.61084,-48.13106,South America,BR,Brazil,Pará,Araguaia,2009-09-16,Araguatins,Natasha Verdasca,Malhadeira,,Clear
TRUE,,3363,UFAM,CTGA,1,PreservedSpecimen,,"Tometes ancylorhynchus, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,ancylorhynchus,species,,"Andrade, Jégu & Giarrizzo, 2016",Pacu curupité,,"Zuanon, J.",,-5.61084,-48.13106,South America,BR,Brazil,Pará,Araguaia,2009-09-16,Araguatins,Natasha Verdasca,Malhadeira,,Clear
TRUE,,3364,UFAM,CTGA,1,PreservedSpecimen,,"Tometes ancylorhynchus, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,ancylorhynchus,species,,"Andrade, Jégu & Giarrizzo, 2016",Pacu curupité,,"Zuanon, J.",,-5.61084,-48.13106,South America,BR,Brazil,Pará,Araguaia,2009-09-16,Araguatins,Natasha Verdasca,Malhadeira,,Clear
TRUE,,3198,UFAM,CTGA,1,PreservedSpecimen,,"Tometes ancylorhynchus, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Tometes,ancylorhynchus,species,,"Andrade, Jégu & Giarrizzo, 2016",Pacu curupité,,"Zuanon, J.",,-5.61084,-48.13106,South America,BR,Brazil,Pará,Araguaia,2009-09-16,Araguatins,Natasha Verdasca,Malhadeira,,Clear
FALSE,,4423,UFAM,CTGA,1,PreservedSpecimen,Other material,"Serrasalmus elongatus, Kner, 1858",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Serrasalmus,elongatus,species,,"Kner, 1858",Piranha comprida,,"Zuanon, J.",WGS84,-5.40088,-48.39427,South America,BR,Brazil,Pará,Araguaia,2009-12-17,Ig. do Conceição/TO,Natasha Verdasca,Arrasto/Malhadeira/Tarrafa,,Clear
TRUE,,15086,UFAM,CTGA,1,PreservedSpecimen,Other material,"Catoprion mento, Cuvier, 1819",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Catoprion,mento,species,,"Cuvier, 1819",Piranha queixo de velha,,"Machado, V.",WGS84,-5.2333,-60.30737,South America,BR,Brazil,Amazonas,Aripuanã,2014-11-21,"Lago Aracu, margem direita rio Aripuanã -AM",Valeria Machado,Malhadeira,,Clear
TRUE,,14956,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus zorroi, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,zorroi,species,,"Andrade, Jégu & Giarrizzo, 2016",Pacu,,"Andrade, M.",WGS84,-7.28883,-60.63611,South America,BR,Brazil,Amazonas,Aripuanã,2014-11-19,"Corredeira dos Periquitos, rio Aripuanã - AM",Valeria Machado,Malhadeira,,Clear
TRUE,,14958,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus zorroi, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,zorroi,species,,"Andrade, Jégu & Giarrizzo, 2016",Pacu,,"Andrade, M.",WGS84,-7.28883,-60.63611,South America,BR,Brazil,Amazonas,Aripuanã,2014-11-19,"Corredeira dos Periquitos, rio Aripuanã - AM",Valeria Machado,Malhadeira,,Clear
TRUE,,14960,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus zorroi, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,zorroi,species,,"Andrade, Jégu & Giarrizzo, 2016",Pacu,,"Andrade, M.",WGS84,-7.28883,-60.63611,South America,BR,Brazil,Amazonas,Aripuanã,2014-11-19,"Corredeira dos Periquitos, rio Aripuanã - AM",Valeria Machado,Malhadeira,,Clear
TRUE,,15147,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus zorroi, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,zorroi,species,,"Andrade, Jégu & Giarrizzo, 2016",Pacu rosa,,"Andrade, M.",WGS84,-10.16291,-59.44858,South America,BR,Brazil,Mato Grosso,Aripuanã,2014-12-12,Jusante da cachoeira de Dardanelos - MT,Valeria Machado,Redinha,,Clear
TRUE,,15148,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus zorroi, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,zorroi,species,,"Andrade, Jégu & Giarrizzo, 2016",Pacu rosa,,"Andrade, M.",WGS84,-10.16291,-59.44858,South America,BR,Brazil,Mato Grosso,Aripuanã,2014-12-12,Jusante da cachoeira de Dardanelos - MT,Valeria Machado,Redinha,,Clear
TRUE,,15149,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus zorroi, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,zorroi,species,,"Andrade, Jégu & Giarrizzo, 2016",Pacu rosa,,"Andrade, M.",WGS84,-10.16291,-59.44858,South America,BR,Brazil,Mato Grosso,Aripuanã,2014-12-12,Jusante da cachoeira de Dardanelos - MT,Valeria Machado,Redinha,,Clear
TRUE,,15150,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus zorroi, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,zorroi,species,,"Andrade, Jégu & Giarrizzo, 2016",Pacu rosa,,"Andrade, M.",WGS84,-10.16291,-59.44858,South America,BR,Brazil,Mato Grosso,Aripuanã,2014-12-12,Jusante da cachoeira de Dardanelos - MT,Valeria Machado,Redinha,,Clear
TRUE,,15151,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus zorroi, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,zorroi,species,,"Andrade, Jégu & Giarrizzo, 2016",Pacu rosa,,"Andrade, M.",WGS84,-10.16291,-59.44858,South America,BR,Brazil,Mato Grosso,Aripuanã,2014-12-12,Jusante da cachoeira de Dardanelos - MT,Valeria Machado,Redinha,,Clear
TRUE,,15152,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus zorroi, Andrade, Jégu & Giarrizzo, 2016",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,zorroi,species,,"Andrade, Jégu & Giarrizzo, 2016",Pacu rosa,,"Andrade, M.",WGS84,-10.16291,-59.44858,South America,BR,Brazil,Mato Grosso,Aripuanã,2014-12-12,Jusante da cachoeira de Dardanelos - MT,Valeria Machado,Redinha,,Clear
TRUE,INPA-ICT 056745,15153,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus asterias, Muller & Troschel, 1844",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,asterias,species,,"Muller & Troschel, 1844",,,"Andrade, M.",WGS84,-10.16291,-59.44858,South America,BR,Brazil,Mato Grosso,Aripuanã,2014-12-12,Jusante da cachoeira de Dardanelos - MT,Valeria Machado,Malhadeira,,Clear
TRUE,,15154,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus asterias, Muller & Troschel, 1844",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,asterias,species,,"Muller & Troschel, 1844",,,"Andrade, M.",WGS84,-10.16291,-59.44858,South America,BR,Brazil,Mato Grosso,Aripuanã,2014-12-12,Jusante da cachoeira de Dardanelos - MT,Valeria Machado,Malhadeira,,Clear
TRUE,INPA-ICT 056745,15167,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus asterias, Muller & Troschel, 1844",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,asterias,species,,"Muller & Troschel, 1844",,,"Andrade, M.",WGS84,-10.16291,-59.44858,South America,BR,Brazil,Mato Grosso,Aripuanã,2014-12-12,Jusante da cachoeira de Dardanelos - MT,Valeria Machado,Malhadeira,,Clear
TRUE,,15168,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus asterias, Muller & Troschel, 1844",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,asterias,species,,"Muller & Troschel, 1844",,,"Andrade, M.",WGS84,-10.16291,-59.44858,South America,BR,Brazil,Mato Grosso,Aripuanã,2014-12-12,Jusante da cachoeira de Dardanelos - MT,Valeria Machado,Malhadeira,,Clear
TRUE,,15191,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus asterias, Muller & Troschel, 1844",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,asterias,species,,"Muller & Troschel, 1844",,,"Andrade, M.",WGS84,-10.16291,-59.44858,South America,BR,Brazil,Mato Grosso,Aripuanã,2014-12-12,Jusante da cachoeira de Dardanelos - MT,Valeria Machado,Malhadeira,,Clear
TRUE,,15230,UFAM,CTGA,1,PreservedSpecimen,Other material,"Myloplus asterias, Muller & Troschel, 1844",Animalia,Chordata,Actinopterygii,Characiformes,Serrasalmidae,Myloplus,asterias,species,,"Muller & Troschel, 1844",,,"Andrade, M.",WGS84,-9.77827,-59.39833,South America,BR,Brazil,Mato Grosso,Aripuanã,2014-12-09,Confluencia do rio Branco com Aripuanã - MT,Valeria Machado,Malhadeira,,Clear
